threshold,precision,recall,f1,fpr,fnr
0.4881467036899389,0.47540983606557374,0.5576923076923077,0.5132743362831858,0.3018867924528302,0.4423076923076923
0.48884728522925214,0.4793388429752066,0.5576923076923077,0.5155555555555555,0.2971698113207547,0.4423076923076923
0.4890088953071722,0.48333333333333334,0.5576923076923077,0.5178571428571428,0.29245283018867924,0.4423076923076923
0.4890232376338337,0.4789915966386555,0.5480769230769231,0.5112107623318385,0.29245283018867924,0.4519230769230769
0.4900004789823021,0.4830508474576271,0.5480769230769231,0.5135135135135135,0.28773584905660377,0.4519230769230769
0.49133732380368655,0.47863247863247865,0.5384615384615384,0.5067873303167422,0.28773584905660377,0.46153846153846156
0.4914914879228518,0.4827586206896552,0.5384615384615384,0.509090909090909,0.2830188679245283,0.46153846153846156
0.49241520291387175,0.4782608695652174,0.5288461538461539,0.5022831050228311,0.2830188679245283,0.47115384615384615
0.49295342144839854,0.4824561403508772,0.5288461538461539,0.5045871559633027,0.2783018867924528,0.47115384615384615
0.4937888693445044,0.4778761061946903,0.5192307692307693,0.4976958525345622,0.2783018867924528,0.4807692307692308
0.49527431686944623,0.48214285714285715,0.5192307692307693,0.5,0.27358490566037735,0.4807692307692308
0.49563740501683506,0.4774774774774775,0.5096153846153846,0.49302325581395345,0.27358490566037735,0.49038461538461536
0.4965224035876234,0.4818181818181818,0.5096153846153846,0.4953271028037383,0.2688679245283019,0.49038461538461536
0.49960519281712884,0.48623853211009177,0.5096153846153846,0.49765258215962443,0.2641509433962264,0.49038461538461536
0.5003912301299284,0.49074074074074076,0.5096153846153846,0.5,0.25943396226415094,0.49038461538461536
0.5005539720125578,0.4953271028037383,0.5096153846153846,0.5023696682464455,0.25471698113207547,0.49038461538461536
0.5008568253728719,0.5,0.5096153846153846,0.5047619047619047,0.25,0.49038461538461536
0.5033873989281684,0.5047619047619047,0.5096153846153846,0.507177033492823,0.24528301886792453,0.49038461538461536
0.5037641201238442,0.5,0.5,0.5,0.24528301886792453,0.5
0.5039437406816016,0.5048543689320388,0.5,0.5024154589371981,0.24056603773584906,0.5
0.5041197686200726,0.5098039215686274,0.5,0.5048543689320388,0.2358490566037736,0.5
0.5050448170392938,0.5148514851485149,0.5,0.5073170731707317,0.23113207547169812,0.5
0.5074866854350457,0.52,0.5,0.5098039215686274,0.22641509433962265,0.5
0.5086814322499436,0.5151515151515151,0.49038461538461536,0.5024630541871921,0.22641509433962265,0.5096153846153846
0.5091695805216327,0.5102040816326531,0.4807692307692308,0.4950495049504951,0.22641509433962265,0.5192307692307693
0.5093282382815435,0.5154639175257731,0.4807692307692308,0.49751243781094523,0.22169811320754718,0.5192307692307693
0.5115929957144137,0.5208333333333334,0.4807692307692308,0.5,0.2169811320754717,0.5192307692307693
0.5131459444346771,0.5263157894736842,0.4807692307692308,0.5025125628140704,0.21226415094339623,0.5192307692307693
0.5140391658093472,0.5319148936170213,0.4807692307692308,0.505050505050505,0.20754716981132076,0.5192307692307693
0.5141506294934612,0.5268817204301075,0.47115384615384615,0.49746192893401014,0.20754716981132076,0.5288461538461539
0.5141722390081446,0.532608695652174,0.47115384615384615,0.5,0.2028301886792453,0.5288461538461539
0.5170436391847757,0.5274725274725275,0.46153846153846156,0.4923076923076923,0.2028301886792453,0.5384615384615384
0.5178052266901517,0.5333333333333333,0.46153846153846156,0.4948453608247423,0.19811320754716982,0.5384615384615384
0.5225774694111766,0.5280898876404494,0.4519230769230769,0.48704663212435234,0.19811320754716982,0.5480769230769231
0.5229507450833406,0.5340909090909091,0.4519230769230769,0.4895833333333333,0.19339622641509435,0.5480769230769231
0.5236661158112957,0.5287356321839081,0.4423076923076923,0.4816753926701571,0.19339622641509435,0.5576923076923077
0.523926711227,0.5232558139534884,0.4326923076923077,0.4736842105263158,0.19339622641509435,0.5673076923076923
0.5254969771186156,0.5176470588235295,0.4230769230769231,0.4656084656084657,0.19339622641509435,0.5769230769230769
0.5257474894088975,0.5238095238095238,0.4230769230769231,0.4680851063829788,0.18867924528301888,0.5769230769230769
0.5272100500086875,0.5301204819277109,0.4230769230769231,0.4705882352941177,0.18396226415094338,0.5769230769230769
0.52907017723993,0.524390243902439,0.41346153846153844,0.46236559139784944,0.18396226415094338,0.5865384615384616
0.529141629903958,0.5185185185185185,0.40384615384615385,0.4540540540540541,0.18396226415094338,0.5961538461538461
0.5296238871512865,0.525,0.40384615384615385,0.4565217391304348,0.1792452830188679,0.5961538461538461
0.5303851251279669,0.5189873417721519,0.3942307692307692,0.44808743169398907,0.1792452830188679,0.6057692307692307
0.5306172451835938,0.5256410256410257,0.3942307692307692,0.4505494505494505,0.17452830188679244,0.6057692307692307
0.5314129096927921,0.5194805194805194,0.38461538461538464,0.4419889502762431,0.17452830188679244,0.6153846153846154
0.5344528304359122,0.5263157894736842,0.38461538461538464,0.4444444444444444,0.16981132075471697,0.6153846153846154
0.5348474183681251,0.5333333333333333,0.38461538461538464,0.446927374301676,0.1650943396226415,0.6153846153846154
0.5362042119732441,0.5405405405405406,0.38461538461538464,0.44943820224719105,0.16037735849056603,0.6153846153846154
0.5367653909810615,0.547945205479452,0.38461538461538464,0.45197740112994356,0.15566037735849056,0.6153846153846154
0.5374793888085095,0.5555555555555556,0.38461538461538464,0.4545454545454546,0.1509433962264151,0.6153846153846154
0.5426662791586762,0.5633802816901409,0.38461538461538464,0.4571428571428572,0.14622641509433962,0.6153846153846154
0.5442540247086508,0.5714285714285714,0.38461538461538464,0.4597701149425288,0.14150943396226415,0.6153846153846154
0.5448488043976154,0.5797101449275363,0.38461538461538464,0.4624277456647399,0.13679245283018868,0.6153846153846154
0.5469091183617855,0.5882352941176471,0.38461538461538464,0.46511627906976744,0.1320754716981132,0.6153846153846154
0.5471544678440949,0.5970149253731343,0.38461538461538464,0.4678362573099415,0.12735849056603774,0.6153846153846154
0.5492754955070205,0.6060606060606061,0.38461538461538464,0.47058823529411764,0.12264150943396226,0.6153846153846154
0.54955370854864,0.6153846153846154,0.38461538461538464,0.4733727810650888,0.1179245283018868,0.6153846153846154
0.5543744490800069,0.609375,0.375,0.4642857142857143,0.1179245283018868,0.625
0.5568955896461631,0.6190476190476191,0.375,0.46706586826347307,0.11320754716981132,0.625
0.5574620380652181,0.6129032258064516,0.36538461538461536,0.45783132530120485,0.11320754716981132,0.6346153846153846
0.5579650928943182,0.6229508196721312,0.36538461538461536,0.4606060606060606,0.10849056603773585,0.6346153846153846
0.5579880242073114,0.6333333333333333,0.36538461538461536,0.46341463414634143,0.10377358490566038,0.6346153846153846
0.5586490901202423,0.6440677966101694,0.36538461538461536,0.4662576687116564,0.09905660377358491,0.6346153846153846
0.5591946255840198,0.6379310344827587,0.3557692307692308,0.45679012345679015,0.09905660377358491,0.6442307692307693
0.5637648755785105,0.6491228070175439,0.3557692307692308,0.4596273291925466,0.09433962264150944,0.6442307692307693
0.5659446253309982,0.6607142857142857,0.3557692307692308,0.4625,0.08962264150943396,0.6442307692307693
0.5674135762874354,0.6545454545454545,0.34615384615384615,0.45283018867924535,0.08962264150943396,0.6538461538461539
0.5685739387207418,0.6481481481481481,0.33653846153846156,0.44303797468354433,0.08962264150943396,0.6634615384615384
